# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  535       3.495279513008e-10       9.563610986169e-13      -2.367670901359e-12       8.682718181903e-15       5.667657695300e-14       1.742667642593e-15       1.868747349728e-16 
  536       3.495457849638e-10       9.634604357275e-13      -2.197366318145e-12       8.705513349592e-15       5.629946708606e-14       1.741049522611e-15       1.748906590486e-16 
  537       3.495326239920e-10       9.712527106213e-13      -2.027522272028e-12       8.728157859874e-15       5.592544451672e-14       1.740604677392e-15       1.629714112591e-16 
  538       3.494886785580e-10       9.797362678546e-13      -1.858222551625e-12       8.750649706421e-15       5.555449327381e-14       1.741314588871e-15       1.511181112837e-16 
  539       3.494141653268e-10       9.889093440376e-13      -1.689552025087e-12       8.772986873403e-15       5.518659644804e-14       1.743160313895e-15       1.393318796731e-16 
  540       3.493093074903e-10       9.987700672069e-13      -1.521596644758e-12       8.795167335466e-15       5.482173618636e-14       1.746122482013e-15       1.276138378231e-16 
  541       3.491743348019e-10       1.009316456198e-12      -1.354443451848e-12       8.817189057715e-15       5.445989368621e-14       1.750181293274e-15       1.159651079476e-16 
  542       3.490094836113e-10       1.020546420015e-12      -1.188180581087e-12       8.839049995698e-15       5.410104918982e-14       1.755316516018e-15       1.043868130527e-16 
  543       3.488149968994e-10       1.032457757208e-12      -1.022897265397e-12       8.860748095389e-15       5.374518197846e-14       1.761507484667e-15       9.288007691018e-17 
  544       3.485911243127e-10       1.045048155239e-12      -8.586838405489e-13       8.882281293170e-15       5.339227036677e-14       1.768733097520e-15       8.144602403084e-17 
  545       3.483381221979e-10       1.058315189859e-12      -6.956317498335e-13       8.903647515811e-15       5.304229169701e-14       1.776971814546e-15       7.008577963825e-17 
  546       3.480562536371e-10       1.072256324477e-12      -5.338335487207e-13       8.924844680458e-15       5.269522233335e-14       1.786201655175e-15       5.880046964228e-17 
  547       3.477457884820e-10       1.086868909535e-12      -3.733829095253e-13       8.945870694613e-15       5.235103765617e-14       1.796400196094e-15       4.759122061264e-17 
  548       3.474070033890e-10       1.102150181878e-12      -2.143746260703e-13       8.966723456115e-15       5.200971205632e-14       1.807544569038e-15       3.645915975251e-17 
  549       3.470401818536e-10       1.118097264126e-12      -5.690461835181e-14       8.987400853125e-15       5.167121892941e-14       1.819611458582e-15       2.540541487204e-17 
  550       3.466456142451e-10       1.134707164048e-12       9.893006279793e-14       9.007900764110e-15       5.133553067012e-14       1.832577099937e-15       1.443111436197e-17 
  551       3.462235978416e-10       1.151976773933e-12       2.530312310460e-13       9.028221057822e-15       5.100261866645e-14       1.846417276740e-15       3.537387167182e-18 
  552       3.457744368644e-10       1.169902869963e-12       4.052995598949e-13       9.048359593282e-15       5.067245329401e-14       1.861107318849e-15      -7.274637239744e-18 
  553       3.452984425127e-10       1.188482111582e-12       5.556345780186e-13       9.068314219765e-15       5.034500391031e-14       1.876622100134e-15      -1.800382888494e-17 
  554       3.447959329988e-10       1.207711040874e-12       7.039346645987e-13       9.088082776780e-15       5.002023884906e-14       1.892936036273e-15      -2.864905731970e-17 
  555       3.442672335819e-10       1.227586081930e-12       8.500970446602e-13       9.107663094055e-15       4.969812541441e-14       1.910023082540e-15      -3.920919164688e-17 
  556       3.437126766036e-10       1.248103540223e-12       9.940177844074e-13       9.127052991516e-15       4.937862987529e-14       1.927856731606e-15      -4.968310054737e-17 
  557       3.431326015223e-10       1.269259601979e-12       1.135591786560e-12       9.146250279274e-15       4.906171745963e-14       1.946410011321e-15      -6.006965230651e-17 
  558       3.425273549478e-10       1.291050333548e-12       1.274712785691e-12       9.165252757606e-15       4.874735234871e-14       1.965655482518e-15      -7.036771484048e-17 
  559       3.418972906762e-10       1.313471680780e-12       1.411273343558e-12       9.184058216937e-15       4.843549767138e-14       1.985565236797e-15      -8.057615572281e-17 
  560       3.412427697245e-10       1.336519468393e-12       1.545164844443e-12       9.202664437822e-15       4.812611549841e-14       2.006110894326e-15      -9.069384221074e-17 
  561       3.405641603652e-10       1.360189399348e-12       1.676277490489e-12       9.221069190932e-15       4.781916683671e-14       2.027263601625e-15      -1.007196412717e-16 
  562       3.398618381613e-10       1.384477054220e-12       1.804500297034e-12       9.239270237033e-15       4.751461162364e-14       2.048994029368e-15      -1.106524196097e-16 
  563       3.391361860006e-10       1.409377890571e-12       1.929721087947e-12       9.257265326972e-15       4.721240872133e-14       2.071272370170e-15      -1.204910436917e-16 
  564       3.383875941307e-10       1.434887242319e-12       2.051826490964e-12       9.275052201656e-15       4.691251591088e-14       2.094068336380e-15      -1.302343797743e-16 
  565       3.376164601937e-10       1.461000319115e-12       2.170701933026e-12       9.292628592040e-15       4.661488988673e-14       2.117351157880e-15      -1.398812939299e-16 
  566       3.368231976658e-10       1.487711428083e-12       2.286245642361e-12       9.309992690472e-15       4.631949285784e-14       2.141092623352e-15      -1.494308857307e-16 
  567       3.360082613448e-10       1.515011618314e-12       2.398411060016e-12       9.327144578119e-15       4.602631254956e-14       2.165276294559e-15      -1.588831958526e-16 
  568       3.351721225870e-10       1.542890974538e-12       2.507165510220e-12       9.344084834232e-15       4.573534270509e-14       2.189888524761e-15      -1.682385167278e-16 
  569       3.343152609991e-10       1.571339388345e-12       2.612476292931e-12       9.360814068258e-15       4.544657652181e-14       2.214915435617e-15      -1.774971606478e-16 
  570       3.334381644761e-10       1.600346557276e-12       2.714310684415e-12       9.377332920001e-15       4.516000664807e-14       2.240342916113e-15      -1.866594598773e-16 
  571       3.325413292390e-10       1.629901983895e-12       2.812635937814e-12       9.393642059783e-15       4.487562517991e-14       2.266156621500e-15      -1.957257667681e-16 
  572       3.316252598727e-10       1.659994974879e-12       2.907419283724e-12       9.409742188595e-15       4.459342365785e-14       2.292341972215e-15      -2.046964538728e-16 
  573       3.306904693640e-10       1.690614640093e-12       2.998627930762e-12       9.425634038265e-15       4.431339306363e-14       2.318884152820e-15      -2.135719140585e-16 
  574       3.297374791393e-10       1.721749891675e-12       3.086229066149e-12       9.441318371612e-15       4.403552381696e-14       2.345768110931e-15      -2.223525606208e-16 
  575       3.287668191024e-10       1.753389443116e-12       3.170189856275e-12       9.456795982605e-15       4.375980577226e-14       2.372978556145e-15      -2.310388273974e-16 
  576       3.277790276724e-10       1.785521808342e-12       3.250477447277e-12       9.472067696524e-15       4.348622821546e-14       2.400499958978e-15      -2.396311688823e-16 
  577       3.267746518217e-10       1.818135300794e-12       3.327058965609e-12       9.487134370118e-15       4.321477986070e-14       2.428316549789e-15      -2.481300603390e-16 
  578       3.257542471135e-10       1.851218032512e-12       3.399901518619e-12       9.501996891762e-15       4.294544884711e-14       2.456412317716e-15      -2.565359979147e-16 
  579       3.247183777399e-10       1.884757913213e-12       3.468972195121e-12       9.516656181621e-15       4.267822273559e-14       2.484771009605e-15      -2.648494987541e-16 
  580       3.236676165598e-10       1.918742649377e-12       3.534238065969e-12       9.531113191804e-15       4.241308850549e-14       2.513376128940e-15      -2.730711011131e-16 
  581       3.226025451365e-10       1.953159743324e-12       3.595666184628e-12       9.545368906525e-15       4.215003255146e-14       2.542210934777e-15      -2.812013644726e-16 
  582       3.215237537757e-10       1.987996492297e-12       3.653223587750e-12       9.559424342260e-15       4.188904068013e-14       2.571258440671e-15      -2.892408696522e-16 
  583       3.204318415633e-10       2.023239987544e-12       3.706877295749e-12       9.573280547912e-15       4.163009810687e-14       2.600501413611e-15      -2.971902189242e-16 
  584       3.193274164031e-10       2.058877113398e-12       3.756594313368e-12       9.586938604962e-15       4.137318945261e-14       2.629922372948e-15      -3.050500361275e-16 
  585       3.182110950552e-10       2.094894546361e-12       3.802341630259e-12       9.600399627632e-15       4.111829874051e-14       2.659503589326e-15      -3.128209667808e-16 
  586       3.170835031731e-10       2.131278754183e-12       3.844086221555e-12       9.613664763046e-15       4.086540939277e-14       2.689227083618e-15      -3.205036781973e-16 
  587       3.159452753419e-10       2.168015994944e-12       3.881795048441e-12       9.626735191384e-15       4.061450422735e-14       2.719074625849e-15      -3.280988595977e-16 
  588       3.147970551163e-10       2.205092316134e-12       3.915435058728e-12       9.639612126044e-15       4.036556545475e-14       2.749027734133e-15      -3.356072222245e-16 
  589       3.136394950580e-10       2.242493553740e-12       3.944973187431e-12       9.652296813803e-15       4.011857467476e-14       2.779067673601e-15      -3.430294994553e-16 
  590       3.124732567742e-10       2.280205331319e-12       3.970376357336e-12       9.664790534969e-15       3.987351287319e-14       2.809175455334e-15      -3.503664469175e-16 
  591       3.112990109546e-10       2.318213059087e-12       3.991611479576e-12       9.677094603548e-15       3.963036041865e-14       2.839331835293e-15      -3.576188426009e-16 
  592       3.101174374101e-10       2.356501932994e-12       4.008645454206e-12       9.689210367399e-15       3.938909705931e-14       2.869517313249e-15      -3.647874869725e-16 
  593       3.089292251100e-10       2.395056933812e-12       4.021445170776e-12       9.701139208392e-15       3.914970191961e-14       2.899712131716e-15      -3.718732030899e-16 
  594       3.077350722201e-10       2.433862826211e-12       4.029977508902e-12       9.712882542568e-15       3.891215349708e-14       2.929896274880e-15      -3.788768367149e-16 
  595       3.065356861407e-10       2.472904157843e-12       4.034209338841e-12       9.724441820301e-15       3.867642965903e-14       2.960049467533e-15      -3.857992564279e-16 
  596       3.053317835440e-10       2.512165258421e-12       4.034107522066e-12       9.735818526452e-15       3.844250763934e-14       2.990151174000e-15      -3.926413537410e-16 
  597       3.041240904124e-10       2.551630238805e-12       4.029638911837e-12       9.747014180530e-15       3.821036403521e-14       3.020180597072e-15      -3.994040432122e-16 
  598       3.029133420761e-10       2.591282990080e-12       4.020770353775e-12       9.758030336853e-15       3.797997480391e-14       3.050116676937e-15      -4.060882625592e-16 
  599       3.017002832510e-10       2.631107182635e-12       4.007468686439e-12       9.768868584703e-15       3.775131525954e-14       3.079938090113e-15      -4.126949727731e-16 
