# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2700       7.548508713995e-12       1.938512570773e-13      -4.679946096077e-13       0.000000000000e+00       1.059000288944e-16       2.596451211032e-17      -7.390159256262e-20 
 2701       7.533647980479e-12       1.925129982040e-13      -4.622926636381e-13       0.000000000000e+00       1.057370636941e-16       2.588872464796e-17      -3.574577099425e-20 
 2702       7.518505264337e-12       1.912016977507e-13      -4.565781429343e-13       0.000000000000e+00       1.055744015838e-16       2.581151462073e-17       1.238204824035e-21 
 2703       7.503080589155e-12       1.899176525079e-13      -4.508530796774e-13       0.000000000000e+00       1.054120416067e-16       2.573285622110e-17       3.694342897591e-20 
 2704       7.487373979890e-12       1.886611600049e-13      -4.451195120961e-13       0.000000000000e+00       1.052499828009e-16       2.565272357172e-17       7.126268510035e-20 
 2705       7.471385462869e-12       1.874325185099e-13      -4.393794844726e-13       0.000000000000e+00       1.050882241991e-16       2.557109072541e-17       1.040884461065e-19 
 2706       7.455115065794e-12       1.862320270311e-13      -4.336350471483e-13       0.000000000000e+00       1.049267648287e-16       2.548793166505e-17       1.353128738886e-19 
 2707       7.438562817745e-12       1.850599853171e-13      -4.278882565287e-13       0.000000000000e+00       1.047656037115e-16       2.540322030354e-17       1.648278190407e-19 
 2708       7.421728749175e-12       1.839166938577e-13      -4.221411750898e-13       0.000000000000e+00       1.046047398643e-16       2.531693048373e-17       1.925248205715e-19 
 2709       7.404612891917e-12       1.828024538845e-13      -4.163958713834e-13       0.000000000000e+00       1.044441722980e-16       2.522903597836e-17       2.182951056194e-19 
 2710       7.387215279186e-12       1.817175673715e-13      -4.106544200423e-13       0.000000000000e+00       1.042839000186e-16       2.513951049001e-17       2.420295891669e-19 
 2711       7.369536577464e-12       1.806622639214e-13      -4.049187990431e-13       0.000000000000e+00       1.041239221517e-16       2.504833602289e-17       2.636523621460e-19 
 2712       7.351579985901e-12       1.796364809921e-13      -3.991905808741e-13       0.000000000000e+00       1.039642383190e-16       2.495552804788e-17       2.832213539660e-19 
 2713       7.333349347177e-12       1.786400824845e-13      -3.934712397101e-13       0.000000000000e+00       1.038048482643e-16       2.486111047333e-17       3.008282131838e-19 
 2714       7.314848516565e-12       1.776729317480e-13      -3.877622540081e-13       0.000000000000e+00       1.036457517281e-16       2.476510728559e-17       3.165648687585e-19 
 2715       7.296081361936e-12       1.767348915806e-13      -3.820651065112e-13       0.000000000000e+00       1.034869484476e-16       2.466754254906e-17       3.305235303130e-19 
 2716       7.277051763777e-12       1.758258242276e-13      -3.763812842527e-13       0.000000000000e+00       1.033284381569e-16       2.456844040631e-17       3.427966883958e-19 
 2717       7.257763615199e-12       1.749455913815e-13      -3.707122785599e-13       0.000000000000e+00       1.031702205869e-16       2.446782507812e-17       3.534771147420e-19 
 2718       7.238220821950e-12       1.740940541813e-13      -3.650595850579e-13       0.000000000000e+00       1.030122954653e-16       2.436572086356e-17       3.626578625348e-19 
 2719       7.218427302428e-12       1.732710732122e-13      -3.594247036739e-13       0.000000000000e+00       1.028546625164e-16       2.426215214009e-17       3.704322666672e-19 
 2720       7.198386987691e-12       1.724765085044e-13      -3.538091386407e-13       0.000000000000e+00       1.026973214616e-16       2.415714336358e-17       3.768939440030e-19 
 2721       7.178103821471e-12       1.717102195333e-13      -3.482143985008e-13       0.000000000000e+00       1.025402720189e-16       2.405071906844e-17       3.821367936387e-19 
 2722       7.157581760185e-12       1.709720652186e-13      -3.426419961104e-13       0.000000000000e+00       1.023835139029e-16       2.394290386767e-17       3.862549971645e-19 
 2723       7.136824772947e-12       1.702619039236e-13      -3.370934486433e-13       0.000000000000e+00       1.022270468253e-16       2.383372245292e-17       3.893430189259e-19 
 2724       7.115836841580e-12       1.695795934550e-13      -3.315702775946e-13       0.000000000000e+00       1.020708704943e-16       2.372319959459e-17       3.914956062853e-19 
 2725       7.094621960628e-12       1.689249910619e-13      -3.260740087848e-13       0.000000000000e+00       1.019149846151e-16       2.361136014189e-17       3.928077898830e-19 
 2726       7.073184137368e-12       1.682979534358e-13      -3.206061723639e-13       0.000000000000e+00       1.017593888895e-16       2.349822902291e-17       3.933748838993e-19 
 2727       7.051527391821e-12       1.676983367095e-13      -3.151683028148e-13       0.000000000000e+00       1.016040830160e-16       2.338383124471e-17       3.932924863149e-19 
 2728       7.029655756766e-12       1.671259964569e-13      -3.097619389579e-13       0.000000000000e+00       1.014490666900e-16       2.326819189340e-17       3.926564791735e-19 
 2729       7.007573277751e-12       1.665807876922e-13      -3.043886239543e-13       0.000000000000e+00       1.012943396036e-16       2.315133613416e-17       3.915630288425e-19 
 2730       6.985284013105e-12       1.660625648697e-13      -2.990499053104e-13       0.000000000000e+00       1.011399014455e-16       2.303328921138e-17       3.901085862743e-19 
 2731       6.962792033947e-12       1.655711818830e-13      -2.937473348813e-13       0.000000000000e+00       1.009857519015e-16       2.291407644871e-17       3.883898872683e-19 
 2732       6.940101424205e-12       1.651064920641e-13      -2.884824688750e-13       0.000000000000e+00       1.008318906536e-16       2.279372324911e-17       3.865039527321e-19 
 2733       6.917216280621e-12       1.646683481838e-13      -2.832568678562e-13       0.000000000000e+00       1.006783173811e-16       2.267225509497e-17       3.845480889426e-19 
 2734       6.894140712765e-12       1.642566024500e-13      -2.780720967504e-13       0.000000000000e+00       1.005250317595e-16       2.254969754814e-17       3.826198878078e-19 
 2735       6.870878843050e-12       1.638711065081e-13      -2.729297248474e-13       0.000000000000e+00       1.003720334615e-16       2.242607625004e-17       3.808172271283e-19 
 2736       6.847434806741e-12       1.635117114398e-13      -2.678313258058e-13       0.000000000000e+00       1.002193221562e-16       2.230141692170e-17       3.792382708582e-19 
 2737       6.823812751967e-12       1.631782677630e-13      -2.627784776564e-13       0.000000000000e+00       1.000668975095e-16       2.217574536387e-17       3.779814693672e-19 
 2738       6.800016839732e-12       1.628706254309e-13      -2.577727628066e-13       0.000000000000e+00       9.991475918399e-17       2.204908745705e-17       3.771455597015e-19 
 2739       6.776051243932e-12       1.625886338317e-13      -2.528157680438e-13       0.000000000000e+00       9.976290683906e-17       2.192146916162e-17       3.768295658453e-19 
 2740       6.751920151361e-12       1.623321417877e-13      -2.479090845397e-13       0.000000000000e+00       9.961134013071e-17       2.179291651787e-17       3.771327989827e-19 
 2741       6.727627761726e-12       1.621009975552e-13      -2.430543078541e-13       0.000000000000e+00       9.946005871169e-17       2.166345564608e-17       3.781548577585e-19 
 2742       6.703178287658e-12       1.618950488237e-13      -2.382530379388e-13       0.000000000000e+00       9.930906223140e-17       2.153311274661e-17       3.799956285399e-19 
 2743       6.678575954726e-12       1.617141427153e-13      -2.335068791417e-13       0.000000000000e+00       9.915835033599e-17       2.140191409997e-17       3.827552856781e-19 
 2744       6.653825001445e-12       1.615581257843e-13      -2.288174402103e-13       0.000000000000e+00       9.900792266824e-17       2.126988606689e-17       3.865342917693e-19 
 2745       6.628929679292e-12       1.614268440163e-13      -2.241863342961e-13       0.000000000000e+00       9.885777886766e-17       2.113705508838e-17       3.914333979167e-19 
 2746       6.603894252716e-12       1.613201428283e-13      -2.196151789582e-13       0.000000000000e+00       9.870791857041e-17       2.100344768583e-17       3.975536439911e-19 
 2747       6.578722999150e-12       1.612378670675e-13      -2.151055961673e-13       0.000000000000e+00       9.855834140934e-17       2.086909046107e-17       4.049963588934e-19 
 2748       6.553420209022e-12       1.611798610109e-13      -2.106592123098e-13       0.000000000000e+00       9.840904701398e-17       2.073401009644e-17       4.138631608151e-19 
 2749       6.527990185771e-12       1.611459683652e-13      -2.062776581914e-13       0.000000000000e+00       9.826003501050e-17       2.059823335490e-17       4.242559575001e-19 
 2750       6.502437354900e-12       1.611359919603e-13      -2.019623626196e-13       0.000000000000e+00       9.811130494711e-17       2.046179129828e-17       4.362473000683e-19 
 2751       6.476766591772e-12       1.611495726000e-13      -1.977139319417e-13       0.000000000000e+00       9.796285606959e-17       2.032473196676e-17       4.497912714753e-19 
 2752       6.450982895585e-12       1.611863095651e-13      -1.935327672102e-13       0.000000000000e+00       9.781468754453e-17       2.018710776708e-17       4.648121240205e-19 
 2753       6.425091280498e-12       1.612458008594e-13      -1.894192703054e-13       0.000000000000e+00       9.766679853388e-17       2.004897126060e-17       4.812338824782e-19 
 2754       6.399096775648e-12       1.613276432079e-13      -1.853738439356e-13       0.000000000000e+00       9.751918819492e-17       1.991037516344e-17       4.989803438886e-19 
 2755       6.373004425159e-12       1.614314320564e-13      -1.813968916380e-13       0.000000000000e+00       9.737185568027e-17       1.977137234659e-17       5.179750773486e-19 
 2756       6.346819288158e-12       1.615567615693e-13      -1.774888177795e-13       0.000000000000e+00       9.722480013788e-17       1.963201583608e-17       5.381414238035e-19 
 2757       6.320546438791e-12       1.617032246293e-13      -1.736500275569e-13       0.000000000000e+00       9.707802071104e-17       1.949235881312e-17       5.594024958377e-19 
 2758       6.294190966232e-12       1.618704128358e-13      -1.698809269978e-13       0.000000000000e+00       9.693151653836e-17       1.935245461421e-17       5.816811774662e-19 
 2759       6.267757974699e-12       1.620579165037e-13      -1.661819229616e-13       0.000000000000e+00       9.678528675375e-17       1.921235673133e-17       6.049001239258e-19 
 2760       6.241252583470e-12       1.622653246623e-13      -1.625534231393e-13       0.000000000000e+00       9.663933048646e-17       1.907211881204e-17       6.289817614659e-19 
 2761       6.214679926890e-12       1.624922250539e-13      -1.589958360549e-13       0.000000000000e+00       9.649364686103e-17       1.893179465964e-17       6.538482871401e-19 
 2762       6.188045154395e-12       1.627382041330e-13      -1.555095710659e-13       0.000000000000e+00       9.634823499731e-17       1.879143823330e-17       6.794216685972e-19 
 2763       6.161353430514e-12       1.630028470648e-13      -1.520950383635e-13       0.000000000000e+00       9.620309401045e-17       1.865110364823e-17       7.056236438723e-19 
 2764       6.134609934892e-12       1.632857377241e-13      -1.487526489739e-13       0.000000000000e+00       9.605822301088e-17       1.851084517577e-17       7.323757211780e-19 
 2765       6.107819862300e-12       1.635864586939e-13      -1.454828147584e-13       0.000000000000e+00       9.591362110433e-17       1.837071724358e-17       7.595991786957e-19 
 2766       6.080988422647e-12       1.639045912647e-13      -1.422859484143e-13       0.000000000000e+00       9.576928739182e-17       1.823077443575e-17       7.872150643667e-19 
 2767       6.054120840998e-12       1.642397154329e-13      -1.391624634756e-13       0.000000000000e+00       9.562522096962e-17       1.809107149296e-17       8.151441956832e-19 
 2768       6.027222357582e-12       1.645914098995e-13      -1.361127743136e-13       0.000000000000e+00       9.548142092930e-17       1.795166331261e-17       8.433071594799e-19 
 2769       6.000298227813e-12       1.649592520693e-13      -1.331372961372e-13       0.000000000000e+00       9.533788635768e-17       1.781260494896e-17       8.716243117248e-19 
 2770       5.973353722296e-12       1.653428180496e-13      -1.302364449942e-13       0.000000000000e+00       9.519461633686e-17       1.767395161327e-17       9.000157773103e-19 
