t,E_tot,E_x,E_y,proj_bx,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
7.80000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.82881488e-09,3.66585067e-14,-7.69828640e-13,0.00000000e+00,0.00000000e+00,2.89373315e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.90000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.87790223e-09,3.71284870e-14,-7.79698227e-13,0.00000000e+00,0.00000000e+00,2.96840703e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.00000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.92698958e-09,3.75984673e-14,-7.89567813e-13,0.00000000e+00,0.00000000e+00,3.04403218e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.10000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.97607693e-09,3.80684476e-14,-7.99437399e-13,0.00000000e+00,0.00000000e+00,3.12060858e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.20000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.02516427e-09,3.85384278e-14,-8.09306985e-13,0.00000000e+00,0.00000000e+00,3.19813623e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.30000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.07425162e-09,3.90084081e-14,-8.19176570e-13,0.00000000e+00,0.00000000e+00,3.27661515e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.40000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.12333897e-09,3.94783883e-14,-8.29046154e-13,0.00000000e+00,0.00000000e+00,3.35604533e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.50000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.17242631e-09,3.99483685e-14,-8.38915739e-13,0.00000000e+00,0.00000000e+00,3.43642676e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.60000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.22151366e-09,4.04183487e-14,-8.48785322e-13,0.00000000e+00,0.00000000e+00,3.51775945e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.70000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.27060100e-09,4.08883288e-14,-8.58654906e-13,0.00000000e+00,0.00000000e+00,3.60004340e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.80000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.31968834e-09,4.13583090e-14,-8.68524489e-13,0.00000000e+00,0.00000000e+00,3.68327860e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.90000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.36877569e-09,4.18282891e-14,-8.78394071e-13,0.00000000e+00,0.00000000e+00,3.76746507e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.00000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.41786303e-09,4.22982692e-14,-8.88263653e-13,0.00000000e+00,0.00000000e+00,3.85260279e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.10000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.46695037e-09,4.27682493e-14,-8.98133235e-13,0.00000000e+00,0.00000000e+00,3.93869177e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.20000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.51603771e-09,4.32382293e-14,-9.08002816e-13,0.00000000e+00,0.00000000e+00,4.02573200e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.30000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.56512505e-09,4.37082093e-14,-9.17872396e-13,0.00000000e+00,0.00000000e+00,4.11372350e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.40000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.61421239e-09,4.41781894e-14,-9.27741976e-13,0.00000000e+00,0.00000000e+00,4.20266625e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.66329972e-09,4.46481693e-14,-9.37611556e-13,0.00000000e+00,0.00000000e+00,4.29256026e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.60000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.71238706e-09,4.51181493e-14,-9.47481135e-13,0.00000000e+00,0.00000000e+00,4.38340552e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.70000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.76147440e-09,4.55881292e-14,-9.57350714e-13,0.00000000e+00,0.00000000e+00,4.47520205e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.80000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.81056173e-09,4.60581092e-14,-9.67220292e-13,0.00000000e+00,0.00000000e+00,4.56794983e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.90000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.85964907e-09,4.65280891e-14,-9.77089870e-13,0.00000000e+00,0.00000000e+00,4.66164887e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
