t,E_tot,E_x,E_y,proj_bx,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,P_eta_left,P_eta_right,P_eta_total,Tau_vx,Tau_vy,Tau_bx,Tau_by
8.40000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.12333897e-09,3.94783883e-14,-8.29046154e-13,0.00000000e+00,0.00000000e+00,3.35604533e-19,0.00000000e+00,1.02846536e-31,1.74669260e-21,1.74669260e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.50000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.17242631e-09,3.99483685e-14,-8.38915739e-13,0.00000000e+00,0.00000000e+00,3.43642676e-19,0.00000000e+00,1.05854489e-31,1.78852805e-21,1.78852805e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.60000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.22151366e-09,4.04183487e-14,-8.48785322e-13,0.00000000e+00,0.00000000e+00,3.51775945e-19,0.00000000e+00,1.09058867e-31,1.83085859e-21,1.83085859e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.70000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.27060100e-09,4.08883288e-14,-8.58654906e-13,0.00000000e+00,0.00000000e+00,3.60004340e-19,0.00000000e+00,1.12927723e-31,1.87368422e-21,1.87368422e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.80000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.31968834e-09,4.13583090e-14,-8.68524489e-13,0.00000000e+00,0.00000000e+00,3.68327860e-19,0.00000000e+00,1.16717153e-31,1.91700495e-21,1.91700495e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.90000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.36877569e-09,4.18282891e-14,-8.78394071e-13,0.00000000e+00,0.00000000e+00,3.76746507e-19,0.00000000e+00,1.20461363e-31,1.96082077e-21,1.96082077e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.00000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.41786303e-09,4.22982692e-14,-8.88263653e-13,0.00000000e+00,0.00000000e+00,3.85260279e-19,0.00000000e+00,1.24420950e-31,2.00513168e-21,2.00513168e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.10000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.46695037e-09,4.27682493e-14,-8.98133235e-13,0.00000000e+00,0.00000000e+00,3.93869177e-19,0.00000000e+00,1.27851199e-31,2.04993768e-21,2.04993768e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.20000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.51603771e-09,4.32382293e-14,-9.08002816e-13,0.00000000e+00,0.00000000e+00,4.02573200e-19,0.00000000e+00,1.31383294e-31,2.09523878e-21,2.09523878e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.30000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.56512505e-09,4.37082093e-14,-9.17872396e-13,0.00000000e+00,0.00000000e+00,4.11372350e-19,0.00000000e+00,1.35420285e-31,2.14103497e-21,2.14103497e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.40000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.61421239e-09,4.41781894e-14,-9.27741976e-13,0.00000000e+00,0.00000000e+00,4.20266625e-19,0.00000000e+00,1.39713573e-31,2.18732625e-21,2.18732625e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.66329972e-09,4.46481693e-14,-9.37611556e-13,0.00000000e+00,0.00000000e+00,4.29256026e-19,0.00000000e+00,1.44077435e-31,2.23411263e-21,2.23411263e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.60000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.71238706e-09,4.51181493e-14,-9.47481135e-13,0.00000000e+00,0.00000000e+00,4.38340552e-19,0.00000000e+00,1.47620394e-31,2.28139410e-21,2.28139410e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.70000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.76147440e-09,4.55881292e-14,-9.57350714e-13,0.00000000e+00,0.00000000e+00,4.47520205e-19,0.00000000e+00,1.51986510e-31,2.32917066e-21,2.32917066e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.80000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.81056173e-09,4.60581092e-14,-9.67220292e-13,0.00000000e+00,0.00000000e+00,4.56794983e-19,0.00000000e+00,1.56337621e-31,2.37744232e-21,2.37744232e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.90000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.85964907e-09,4.65280891e-14,-9.77089870e-13,0.00000000e+00,0.00000000e+00,4.66164887e-19,0.00000000e+00,1.61265157e-31,2.42620907e-21,2.42620907e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.90873640e-09,4.69980689e-14,-9.86959447e-13,0.00000000e+00,0.00000000e+00,4.75629916e-19,0.00000000e+00,1.66397505e-31,2.47547091e-21,2.47547091e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.01000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.95782373e-09,4.74680488e-14,-9.96829024e-13,0.00000000e+00,0.00000000e+00,4.85190071e-19,0.00000000e+00,1.71560747e-31,2.52522784e-21,2.52522784e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.02000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.00691106e-09,4.79380286e-14,-1.00669860e-12,0.00000000e+00,0.00000000e+00,4.94845352e-19,0.00000000e+00,1.75336279e-31,2.57547987e-21,2.57547987e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.03000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.05599840e-09,4.84080084e-14,-1.01656818e-12,0.00000000e+00,0.00000000e+00,5.04595759e-19,0.00000000e+00,1.80326883e-31,2.62622699e-21,2.62622699e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.04000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.10508573e-09,4.88779882e-14,-1.02643775e-12,0.00000000e+00,0.00000000e+00,5.14441291e-19,0.00000000e+00,1.85185875e-31,2.67746920e-21,2.67746920e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.05000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.15417306e-09,4.93479679e-14,-1.03630733e-12,0.00000000e+00,0.00000000e+00,5.24381949e-19,0.00000000e+00,1.90438646e-31,2.72920650e-21,2.72920650e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.06000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.20326039e-09,4.98179476e-14,-1.04617690e-12,0.00000000e+00,0.00000000e+00,5.34417733e-19,0.00000000e+00,1.95801906e-31,2.78143890e-21,2.78143890e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.07000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.25234771e-09,5.02879273e-14,-1.05604647e-12,0.00000000e+00,0.00000000e+00,5.44548642e-19,0.00000000e+00,1.98979422e-31,2.83416639e-21,2.83416639e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.08000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.30143504e-09,5.07579070e-14,-1.06591605e-12,0.00000000e+00,0.00000000e+00,5.54774678e-19,0.00000000e+00,2.04725201e-31,2.88738897e-21,2.88738897e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.09000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.35052237e-09,5.12278866e-14,-1.07578562e-12,0.00000000e+00,0.00000000e+00,5.65095838e-19,0.00000000e+00,2.10828846e-31,2.94110665e-21,2.94110665e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.10000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.39960969e-09,5.16978663e-14,-1.08565519e-12,0.00000000e+00,0.00000000e+00,5.75512125e-19,0.00000000e+00,2.16138587e-31,2.99531941e-21,2.99531941e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.11000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.44869702e-09,5.21678459e-14,-1.09552476e-12,0.00000000e+00,0.00000000e+00,5.86023537e-19,0.00000000e+00,2.22755466e-31,3.05002727e-21,3.05002727e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.12000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.49778434e-09,5.26378254e-14,-1.10539433e-12,0.00000000e+00,0.00000000e+00,5.96630074e-19,0.00000000e+00,2.29379278e-31,3.10523022e-21,3.10523022e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.13000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.54687166e-09,5.31078050e-14,-1.11526390e-12,0.00000000e+00,0.00000000e+00,6.07331738e-19,0.00000000e+00,2.36203256e-31,3.16092827e-21,3.16092827e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.14000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.59595899e-09,5.35777845e-14,-1.12513347e-12,0.00000000e+00,0.00000000e+00,6.18128527e-19,0.00000000e+00,2.42828481e-31,3.21712141e-21,3.21712141e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.64504631e-09,5.40477640e-14,-1.13500304e-12,0.00000000e+00,0.00000000e+00,6.29020441e-19,0.00000000e+00,2.48098302e-31,3.27380963e-21,3.27380963e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.16000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.69413363e-09,5.45177434e-14,-1.14487261e-12,0.00000000e+00,0.00000000e+00,6.40007481e-19,0.00000000e+00,2.53779460e-31,3.33099296e-21,3.33099296e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.17000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.74322095e-09,5.49877229e-14,-1.15474218e-12,0.00000000e+00,0.00000000e+00,6.51089647e-19,0.00000000e+00,2.61418793e-31,3.38867137e-21,3.38867137e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.18000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.79230827e-09,5.54577023e-14,-1.16461175e-12,0.00000000e+00,0.00000000e+00,6.62266938e-19,0.00000000e+00,2.68152134e-31,3.44684488e-21,3.44684488e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.19000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.84139558e-09,5.59276817e-14,-1.17448131e-12,0.00000000e+00,0.00000000e+00,6.73539355e-19,0.00000000e+00,2.74805469e-31,3.50551347e-21,3.50551347e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.20000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.89048290e-09,5.63976610e-14,-1.18435088e-12,0.00000000e+00,0.00000000e+00,6.84906898e-19,0.00000000e+00,2.80785329e-31,3.56467716e-21,3.56467716e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.21000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.93957022e-09,5.68676403e-14,-1.19422045e-12,0.00000000e+00,0.00000000e+00,6.96369566e-19,0.00000000e+00,2.85460133e-31,3.62433595e-21,3.62433595e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.22000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.98865753e-09,5.73376196e-14,-1.20409001e-12,0.00000000e+00,0.00000000e+00,7.07927360e-19,0.00000000e+00,2.91379535e-31,3.68448982e-21,3.68448982e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.23000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.03774484e-09,5.78075989e-14,-1.21395958e-12,0.00000000e+00,0.00000000e+00,7.19580279e-19,0.00000000e+00,2.96385823e-31,3.74513879e-21,3.74513879e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.24000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.08683216e-09,5.82775781e-14,-1.22382914e-12,0.00000000e+00,0.00000000e+00,7.31328324e-19,0.00000000e+00,3.02485805e-31,3.80628284e-21,3.80628284e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.25000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.13591947e-09,5.87475573e-14,-1.23369870e-12,0.00000000e+00,0.00000000e+00,7.43171495e-19,0.00000000e+00,3.08408532e-31,3.86792200e-21,3.86792199e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.26000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.18500678e-09,5.92175365e-14,-1.24356827e-12,0.00000000e+00,0.00000000e+00,7.55109791e-19,0.00000000e+00,3.15604859e-31,3.93005624e-21,3.93005624e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.27000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.23409409e-09,5.96875157e-14,-1.25343783e-12,0.00000000e+00,0.00000000e+00,7.67143212e-19,0.00000000e+00,3.21812199e-31,3.99268557e-21,3.99268557e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.28000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.28318140e-09,6.01574948e-14,-1.26330739e-12,0.00000000e+00,0.00000000e+00,7.79271759e-19,0.00000000e+00,3.29310876e-31,4.05581000e-21,4.05581000e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.29000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.33226871e-09,6.06274739e-14,-1.27317695e-12,0.00000000e+00,0.00000000e+00,7.91495432e-19,0.00000000e+00,3.36596486e-31,4.11942952e-21,4.11942951e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.30000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.38135602e-09,6.10974529e-14,-1.28304651e-12,0.00000000e+00,0.00000000e+00,8.03814230e-19,0.00000000e+00,3.43359935e-31,4.18354412e-21,4.18354412e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.31000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.43044332e-09,6.15674320e-14,-1.29291607e-12,0.00000000e+00,0.00000000e+00,8.16228154e-19,0.00000000e+00,3.50425216e-31,4.24815383e-21,4.24815383e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.32000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.47953063e-09,6.20374110e-14,-1.30278563e-12,0.00000000e+00,0.00000000e+00,8.28737203e-19,0.00000000e+00,3.57715236e-31,4.31325862e-21,4.31325862e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.33000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.52861793e-09,6.25073899e-14,-1.31265519e-12,0.00000000e+00,0.00000000e+00,8.41341378e-19,0.00000000e+00,3.65859058e-31,4.37885850e-21,4.37885850e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.34000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.57770524e-09,6.29773689e-14,-1.32252475e-12,0.00000000e+00,0.00000000e+00,8.54040678e-19,0.00000000e+00,3.73101156e-31,4.44495348e-21,4.44495348e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.62679254e-09,6.34473478e-14,-1.33239430e-12,0.00000000e+00,0.00000000e+00,8.66835103e-19,0.00000000e+00,3.80113304e-31,4.51154355e-21,4.51154355e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.36000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.67587984e-09,6.39173266e-14,-1.34226386e-12,0.00000000e+00,0.00000000e+00,8.79724654e-19,0.00000000e+00,3.86347757e-31,4.57862871e-21,4.57862871e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.37000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.72496714e-09,6.43873055e-14,-1.35213342e-12,0.00000000e+00,0.00000000e+00,8.92709331e-19,0.00000000e+00,3.92408273e-31,4.64620896e-21,4.64620896e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.38000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.77405444e-09,6.48572843e-14,-1.36200297e-12,0.00000000e+00,0.00000000e+00,9.05789133e-19,0.00000000e+00,3.99160580e-31,4.71428430e-21,4.71428430e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.39000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.82314174e-09,6.53272631e-14,-1.37187252e-12,0.00000000e+00,0.00000000e+00,9.18964061e-19,0.00000000e+00,4.07133464e-31,4.78285474e-21,4.78285474e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.40000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.87222904e-09,6.57972418e-14,-1.38174208e-12,0.00000000e+00,0.00000000e+00,9.32234114e-19,0.00000000e+00,4.16287817e-31,4.85192026e-21,4.85192026e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.41000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.92131633e-09,6.62672205e-14,-1.39161163e-12,0.00000000e+00,0.00000000e+00,9.45599292e-19,0.00000000e+00,4.25419952e-31,4.92148088e-21,4.92148088e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.42000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,6.97040363e-09,6.67371992e-14,-1.40148118e-12,0.00000000e+00,0.00000000e+00,9.59059596e-19,0.00000000e+00,4.32717214e-31,4.99153659e-21,4.99153659e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.43000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.01949092e-09,6.72071779e-14,-1.41135074e-12,0.00000000e+00,0.00000000e+00,9.72615025e-19,0.00000000e+00,4.41691363e-31,5.06208739e-21,5.06208739e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.44000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.06857821e-09,6.76771565e-14,-1.42122029e-12,0.00000000e+00,0.00000000e+00,9.86265580e-19,0.00000000e+00,4.51192607e-31,5.13313328e-21,5.13313328e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.45000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.11766551e-09,6.81471351e-14,-1.43108984e-12,0.00000000e+00,0.00000000e+00,1.00001126e-18,0.00000000e+00,4.62366151e-31,5.20467426e-21,5.20467426e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.46000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.16675280e-09,6.86171136e-14,-1.44095939e-12,0.00000000e+00,0.00000000e+00,1.01385207e-18,0.00000000e+00,4.72833261e-31,5.27671033e-21,5.27671033e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.47000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.21584009e-09,6.90870921e-14,-1.45082893e-12,0.00000000e+00,0.00000000e+00,1.02778800e-18,0.00000000e+00,4.78735741e-31,5.34924150e-21,5.34924150e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.48000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.26492738e-09,6.95570706e-14,-1.46069848e-12,0.00000000e+00,0.00000000e+00,1.04181905e-18,0.00000000e+00,4.87237998e-31,5.42226775e-21,5.42226775e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.49000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.31401467e-09,7.00270491e-14,-1.47056803e-12,0.00000000e+00,0.00000000e+00,1.05594523e-18,0.00000000e+00,4.93521181e-31,5.49578910e-21,5.49578910e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.36310195e-09,7.04970275e-14,-1.48043758e-12,0.00000000e+00,0.00000000e+00,1.07016654e-18,0.00000000e+00,5.02950978e-31,5.56980554e-21,5.56980554e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.51000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.41218924e-09,7.09670059e-14,-1.49030712e-12,0.00000000e+00,0.00000000e+00,1.08448297e-18,0.00000000e+00,5.12419124e-31,5.64431707e-21,5.64431707e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.52000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.46127652e-09,7.14369842e-14,-1.50017667e-12,0.00000000e+00,0.00000000e+00,1.09889453e-18,0.00000000e+00,5.23641683e-31,5.71932369e-21,5.71932368e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.53000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.51036381e-09,7.19069625e-14,-1.51004621e-12,0.00000000e+00,0.00000000e+00,1.11340122e-18,0.00000000e+00,5.34116690e-31,5.79482540e-21,5.79482540e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.54000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.55945109e-09,7.23769408e-14,-1.51991576e-12,0.00000000e+00,0.00000000e+00,1.12800302e-18,0.00000000e+00,5.44049902e-31,5.87082220e-21,5.87082220e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.60853837e-09,7.28469190e-14,-1.52978530e-12,0.00000000e+00,0.00000000e+00,1.14269996e-18,0.00000000e+00,5.54782760e-31,5.94731409e-21,5.94731409e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.56000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.65762565e-09,7.33168972e-14,-1.53965484e-12,0.00000000e+00,0.00000000e+00,1.15749202e-18,0.00000000e+00,5.65913830e-31,6.02430107e-21,6.02430107e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.57000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.70671293e-09,7.37868754e-14,-1.54952438e-12,0.00000000e+00,0.00000000e+00,1.17237920e-18,0.00000000e+00,5.77000483e-31,6.10178315e-21,6.10178314e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.58000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.75580021e-09,7.42568535e-14,-1.55939392e-12,0.00000000e+00,0.00000000e+00,1.18736151e-18,0.00000000e+00,5.87735894e-31,6.17976031e-21,6.17976031e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.59000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.80488749e-09,7.47268316e-14,-1.56926346e-12,0.00000000e+00,0.00000000e+00,1.20243895e-18,0.00000000e+00,5.98804561e-31,6.25823256e-21,6.25823256e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.60000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.85397476e-09,7.51968097e-14,-1.57913300e-12,0.00000000e+00,0.00000000e+00,1.21761151e-18,0.00000000e+00,6.09676373e-31,6.33719991e-21,6.33719991e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.61000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.90306204e-09,7.56667877e-14,-1.58900254e-12,0.00000000e+00,0.00000000e+00,1.23287919e-18,0.00000000e+00,6.23671088e-31,6.41666235e-21,6.41666235e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.62000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.95214931e-09,7.61367657e-14,-1.59887208e-12,0.00000000e+00,0.00000000e+00,1.24824200e-18,0.00000000e+00,6.37359874e-31,6.49661987e-21,6.49661987e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.63000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,8.00123658e-09,7.66067436e-14,-1.60874162e-12,0.00000000e+00,0.00000000e+00,1.26369994e-18,0.00000000e+00,6.49381556e-31,6.57707249e-21,6.57707249e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.64000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,8.05032385e-09,7.70767215e-14,-1.61861115e-12,0.00000000e+00,0.00000000e+00,1.27925300e-18,0.00000000e+00,6.61051510e-31,6.65802020e-21,6.65802020e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.65000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,8.09941112e-09,7.75466994e-14,-1.62848069e-12,0.00000000e+00,0.00000000e+00,1.29490119e-18,0.00000000e+00,6.73841698e-31,6.73946299e-21,6.73946299e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.66000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,8.14849839e-09,7.80166772e-14,-1.63835022e-12,0.00000000e+00,0.00000000e+00,1.31064450e-18,0.00000000e+00,6.88034335e-31,6.82140088e-21,6.82140088e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
